Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill,physics_kwh,physics_bill,ratio,target_bill,ac_kwh,temperature,cooling_degree_days,season,month_sin,month_cos,ac_ratio,high_ac_usage,total_hours,avg_hours_per_device,log_tariff,ac_temp_interaction,temp_ac_interaction,usage_intensity
8,21.0,2.0,18.0,1.0,0,2,Mumbai,GE T&D India Limited,347,9.2,3192.4,256.2,2357.0399999999995,1.3,3192.4,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.351288056206089,0,50.0,8.333333333333334,2.322387720290225,0.0,0.0,23.29090909090909
10,20.0,3.0,12.0,1.0,0,1,Gurgaon,Sterlite Power Transmission Ltd,387,8.3,3212.1000000000004,282.9,2348.07,1.3,3212.1000000000004,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.47720042417815484,1,46.0,7.666666666666667,2.2300144001592104,0.0,0.0,20.207142857142856
15,22.0,3.0,6.0,1.0,0,9,New Delhi,Tata Power Company Ltd.,414,8.5,3519.0,284.4,2417.3999999999996,1.3,3519.0,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.4746835443037975,1,47.0,7.833333333333333,2.2512917986064953,1080.0,1080.0,14.968421052631578
8,18.0,2.0,5.0,1.0,0,3,Ahmedabad,Kalpataru Power,290,7.9,2291.0,203.7,1609.23,1.3,2291.0,90.0,30,6,1,1.0,6.123233995736766e-17,0.44182621502209135,1,34.0,5.666666666666667,2.186051276738094,540.0,540.0,18.518181818181816
6,17.0,3.0,13.0,1.0,0,12,Nagpur,GE T&D India Limited,331,8.9,2945.9,264.0,2349.6,1.253787878787879,2945.9,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.5113636363636364,1,40.0,6.666666666666667,2.2925347571405443,0.0,0.0,26.4
9,19.0,3.0,3.0,1.0,0,3,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,353,9.2,3247.6,249.3,2293.56,1.3,3247.6,135.0,30,6,1,1.0,6.123233995736766e-17,0.5415162454873645,1,35.0,5.833333333333333,2.322387720290225,810.0,810.0,19.176923076923078
10,19.0,3.0,5.0,7.0,0,2,Nagpur,Sterlite Power Transmission Ltd,390,8.9,3471.0,262.8,2338.92,1.3,3471.0,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.5136986301369862,1,44.0,7.333333333333333,2.2925347571405443,0.0,0.0,18.771428571428572
8,18.0,1.0,7.0,1.0,0,12,New Delhi,NHPC,212,8.5,1802.0,164.7,1399.9499999999998,1.2871888281724349,1802.0,45.0,20,0,0,-2.4492935982947064e-16,1.0,0.273224043715847,0,35.0,5.833333333333333,2.2512917986064953,0.0,0.0,16.47
5,19.0,2.0,7.0,1.0,0,1,Gurgaon,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",256,8.3,2124.8,207.9,1725.5700000000002,1.2313612313612314,2124.8,90.0,20,0,0,0.49999999999999994,0.8660254037844387,0.4329004329004329,1,34.0,5.666666666666667,2.2300144001592104,0.0,0.0,25.9875
6,19.0,2.0,9.0,1.0,0,2,Ahmedabad,SJVN Ltd.,301,7.9,2377.9,216.0,1706.4,1.3,2377.9,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4166666666666667,1,37.0,6.166666666666667,2.186051276738094,0.0,0.0,24.0
5,19.0,2.0,5.0,7.0,0,4,Ratnagiri,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,280,7.4,2072.0,207.3,1534.0200000000002,1.3,2072.0,90.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4341534008683068,1,38.0,6.333333333333333,2.128231705849268,540.0,540.0,25.9125
10,17.0,3.0,20.0,1.0,0,8,New Delhi,Sunil Hitech Eng,424,8.5,3604.0,293.4,2493.8999999999996,1.3,3604.0,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.4601226993865031,1,51.0,8.5,2.2512917986064953,1080.0,1080.0,20.957142857142856
6,23.0,3.0,18.0,1.0,0,5,Nagpur,Reliance Energy,442,8.9,3933.8,306.0,2723.4,1.3,3933.8,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4411764705882353,1,51.0,8.5,2.2925347571405443,1890.0,1890.0,30.6
16,23.0,3.0,6.0,1.0,0,10,Nagpur,GE T&D India Limited,412,8.9,3666.8,291.0,2589.9,1.3,3666.8,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.4639175257731959,1,49.0,8.166666666666666,2.2925347571405443,540.0,540.0,14.55
10,18.0,3.0,22.0,1.0,0,2,Vadodara,Optibelt Power Transmission India Private Limited,437,7.8,3408.6,303.9,2370.4199999999996,1.3,3408.6,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4442250740375124,1,54.0,9.0,2.174751721484161,0.0,0.0,21.707142857142856
8,20.0,1.0,5.0,1.0,0,11,Shimla,NLC India,216,7.7,1663.2,167.7,1291.29,1.2880143112701252,1663.2,45.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.2683363148479428,0,35.0,5.833333333333333,2.163323025660538,180.0,180.0,16.77
19,22.0,3.0,7.0,1.0,0,4,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),384,8.9,3417.6000000000004,295.8,2632.6200000000003,1.2981744421906694,3417.6000000000004,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4563894523326572,1,52.0,8.666666666666666,2.2925347571405443,810.0,810.0,12.860869565217392
5,19.0,3.0,15.0,1.0,0,10,Navi Mumbai,NHPC,356,9.3,3310.8,276.9,2575.17,1.2856626941133984,3310.8,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.48754062838569884,1,43.0,7.166666666666667,2.33214389523559,540.0,540.0,30.766666666666666
9,19.0,3.0,17.0,1.0,0,7,Pune,NTPC Pvt. Ltd.,396,9.1,3603.6,291.3,2650.83,1.3,3603.6,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.4634397528321318,1,49.0,8.166666666666666,2.312535423847214,1080.0,1080.0,22.407692307692308
10,19.0,2.0,12.0,1.0,0,6,Pune,Power Grid Corp,301,9.1,2739.1,233.4,2123.94,1.289631533847472,2739.1,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.3856041131105398,0,44.0,7.333333333333333,2.312535423847214,1260.0,1260.0,17.953846153846154
10,18.0,3.0,16.0,1.0,0,5,Nagpur,GE T&D India Limited,405,8.9,3604.5,285.9,2544.5099999999998,1.3,3604.5,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.472193074501574,1,48.0,8.0,2.2925347571405443,1890.0,1890.0,20.42142857142857
20,22.0,3.0,6.0,1.0,0,5,Hyderabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,414,8.4,3477.6000000000004,294.9,2477.16,1.3,3477.6000000000004,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.45778229908443546,1,52.0,8.666666666666666,2.2407096892759584,1890.0,1890.0,12.2875
13,22.0,2.0,3.0,1.0,0,11,Dahej,CESC,318,7.6,2416.8,226.2,1719.12,1.3,2416.8,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.3978779840848807,0,41.0,6.833333333333333,2.151762203259462,360.0,360.0,14.1375
11,22.0,2.0,11.0,1.0,0,7,Gurgaon,Neueon Towers / Sujana Towers Ltd.,361,8.3,2996.3,246.0,2041.8000000000002,1.3,2996.3,90.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.36585365853658536,0,47.0,7.833333333333333,2.2300144001592104,720.0,720.0,17.571428571428573
10,20.0,2.0,22.0,1.0,0,2,Shimla,Jaiprakash Power,373,7.7,2872.1,267.9,2062.83,1.3,2872.1,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.335946248600224,0,55.0,9.166666666666666,2.163323025660538,0.0,0.0,20.607692307692307
17,23.0,3.0,16.0,1.0,0,4,New Delhi,KEC International,469,8.5,3986.5,323.1,2746.3500000000004,1.3,3986.5,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.41782729805013924,1,60.0,10.0,2.2512917986064953,810.0,810.0,15.385714285714286
6,18.0,3.0,21.0,1.0,0,11,Mumbai,Orient Green,406,9.2,3735.2,292.5,2691.0,1.3,3735.2,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.46153846153846156,1,49.0,8.166666666666666,2.322387720290225,540.0,540.0,29.25
10,17.0,2.0,12.0,1.0,0,3,Nagpur,Jyoti Structure,295,8.9,2625.5,224.4,1997.16,1.3,2625.5,90.0,30,6,1,1.0,6.123233995736766e-17,0.40106951871657753,1,42.0,7.0,2.2925347571405443,540.0,540.0,17.26153846153846
5,18.0,3.0,14.0,1.0,0,10,Noida,Jyoti Structure,403,8.2,3304.6,269.4,2209.0799999999995,1.3,3304.6,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.5011135857461025,1,41.0,6.833333333333333,2.2192034840549946,540.0,540.0,29.93333333333333
9,21.0,3.0,15.0,1.0,0,6,Mumbai,Neueon Towers / Sujana Towers Ltd.,399,9.2,3670.8,294.3,2707.56,1.3,3670.8,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.4587155963302752,1,49.0,8.166666666666666,2.322387720290225,1890.0,1890.0,22.638461538461538
5,17.0,2.0,8.0,1.0,0,10,Noida,Orient Green,258,8.2,2115.6,201.9,1655.58,1.2778603268945021,2115.6,90.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.44576523031203563,1,33.0,5.5,2.2192034840549946,360.0,360.0,25.2375
17,22.0,2.0,4.0,1.0,0,10,Shimla,Kalpataru Power,347,7.7,2671.9,237.6,1829.52,1.3,2671.9,90.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.3787878787878788,0,46.0,7.666666666666667,2.163323025660538,360.0,360.0,11.879999999999999
10,21.0,3.0,10.0,1.0,0,4,Vadodara,Ringfeder Power Transmission India Pvt. Ltd.,355,7.8,2769.0,281.4,2194.9199999999996,1.2615493958777544,2769.0,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4797441364605544,1,45.0,7.5,2.174751721484161,810.0,810.0,20.099999999999998
9,22.0,3.0,6.0,1.0,0,7,Gurgaon,NHPC,358,8.3,2971.4,271.8,2255.9400000000005,1.3,2971.4,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.4966887417218543,1,41.0,6.833333333333333,2.2300144001592104,1080.0,1080.0,20.907692307692308
10,17.0,2.0,6.0,7.0,0,2,Navi Mumbai,Sterlite Power Transmission Ltd,274,9.3,2548.2000000000003,211.8,1969.7400000000002,1.2936732766761094,2548.2000000000003,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4249291784702549,1,42.0,7.0,2.33214389523559,0.0,0.0,16.292307692307695
23,22.0,2.0,12.0,1.0,0,2,Chennai,Sterlite Power Transmission Ltd,407,8.8,3581.6000000000004,274.2,2412.96,1.3,3581.6000000000004,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.3282275711159738,0,60.0,10.0,2.2823823856765264,0.0,0.0,10.546153846153846
13,22.0,3.0,4.0,1.0,0,5,Kolkata,Reliance Power,343,8.7,2984.1,274.2,2385.5399999999995,1.2509117432531,2984.1,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4923413566739606,1,43.0,7.166666666666667,2.272125885509337,1890.0,1890.0,16.129411764705882
12,22.0,3.0,12.0,1.0,0,5,Hyderabad,Neueon Towers / Sujana Towers Ltd.,433,8.4,3637.2,296.1,2487.2400000000002,1.3,3637.2,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4559270516717325,1,50.0,8.333333333333334,2.2407096892759584,1890.0,1890.0,18.50625
7,23.0,3.0,4.0,1.0,0,8,Gurgaon,Neueon Towers / Sujana Towers Ltd.,331,8.3,2747.3,266.1,2208.6300000000006,1.2438932732055616,2747.3,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5073280721533258,1,38.0,6.333333333333333,2.2300144001592104,1080.0,1080.0,24.19090909090909
14,23.0,3.0,11.0,1.0,0,7,Navi Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,429,9.3,3989.7,301.8,2806.7400000000002,1.3,3989.7,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.44731610337972166,1,52.0,8.666666666666666,2.33214389523559,1080.0,1080.0,16.766666666666666
5,17.0,3.0,3.0,1.0,0,12,Dahej,SJVN Ltd.,297,7.6,2257.2,231.9,1762.44,1.2807244501940491,2257.2,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.5821474773609314,1,29.0,4.833333333333333,2.151762203259462,0.0,0.0,25.766666666666666
12,22.0,3.0,22.0,1.0,0,9,Faridabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",479,8.1,3879.9,326.1,2641.41,1.3,3879.9,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.41398344066237347,1,60.0,10.0,2.2082744135228043,1080.0,1080.0,20.38125
5,23.0,2.0,14.0,1.0,0,8,Faridabad,Power Grid Corp,365,8.1,2956.5,246.9,1999.8899999999999,1.3,2956.5,90.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.3645200486026731,0,45.0,7.5,2.2082744135228043,720.0,720.0,30.8625
10,21.0,3.0,3.0,1.0,0,8,Chennai,Ringfeder Power Transmission India Pvt. Ltd.,371,8.8,3264.8,260.4,2291.52,1.3,3264.8,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5184331797235023,1,38.0,6.333333333333333,2.2823823856765264,1080.0,1080.0,18.599999999999998
10,17.0,3.0,4.0,1.0,0,11,Hyderabad,SJVN Ltd.,269,8.4,2259.6,245.4,2061.36,1.0961695191524041,2259.6,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.5501222493887531,1,35.0,5.833333333333333,2.2407096892759584,540.0,540.0,17.52857142857143
6,21.0,3.0,14.0,1.0,0,1,New Delhi,SJVN Ltd.,408,8.5,3468.0,285.0,2422.5,1.3,3468.0,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.47368421052631576,1,45.0,7.5,2.2512917986064953,0.0,0.0,28.5
11,22.0,2.0,13.0,1.0,0,2,Navi Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),374,9.3,3478.2000000000003,252.0,2343.6000000000004,1.3,3478.2000000000003,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.35714285714285715,0,49.0,8.166666666666666,2.33214389523559,0.0,0.0,18.0
5,20.0,2.0,16.0,1.0,0,3,Chennai,Jaiprakash Power,358,8.8,3150.4,239.4,2106.7200000000003,1.3,3150.4,90.0,30,6,1,1.0,6.123233995736766e-17,0.37593984962406013,0,44.0,7.333333333333333,2.2823823856765264,540.0,540.0,29.925
8,20.0,3.0,15.0,1.0,0,8,Ratnagiri,JSW Energy Ltd.,385,7.4,2849.0,287.7,2128.98,1.3,2849.0,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.46923879040667366,1,47.0,7.833333333333333,2.128231705849268,1080.0,1080.0,23.974999999999998
6,19.0,3.0,7.0,7.0,0,11,Vadodara,Orient Green,349,7.8,2722.2,260.4,2031.1199999999997,1.3,2722.2,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.5184331797235023,1,42.0,7.0,2.174751721484161,540.0,540.0,26.04
5,23.0,3.0,10.0,1.0,0,3,Nagpur,Sunil Hitech Eng,406,8.9,3613.4,279.9,2491.1099999999997,1.3,3613.4,135.0,30,6,1,1.0,6.123233995736766e-17,0.482315112540193,1,42.0,7.0,2.2925347571405443,810.0,810.0,31.099999999999998
6,22.0,3.0,15.0,1.0,0,5,Noida,Unitech Power Transmission Ltd.,421,8.2,3452.2,292.5,2398.5,1.3,3452.2,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.46153846153846156,1,47.0,7.833333333333333,2.2192034840549946,1890.0,1890.0,29.25
10,17.0,3.0,14.0,1.0,0,3,Ahmedabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",372,7.9,2938.8,275.4,2175.66,1.3,2938.8,135.0,30,6,1,1.0,6.123233995736766e-17,0.4901960784313726,1,45.0,7.5,2.186051276738094,810.0,810.0,19.67142857142857
13,22.0,2.0,3.0,1.0,0,12,Noida,SJVN Ltd.,313,8.2,2566.6,226.2,1854.8399999999997,1.3,2566.6,90.0,20,0,0,-2.4492935982947064e-16,1.0,0.3978779840848807,0,41.0,6.833333333333333,2.2192034840549946,0.0,0.0,14.1375
6,17.0,2.0,8.0,1.0,0,5,Gurgaon,Unitech Power Transmission Ltd.,230,8.3,1909.0,204.0,1693.2,1.1274509803921569,1909.0,90.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4411764705882353,1,34.0,5.666666666666667,2.2300144001592104,1260.0,1260.0,22.666666666666668
9,19.0,3.0,14.0,1.0,0,4,Dahej,Tata Power Company Ltd.,402,7.6,3055.2,282.3,2145.48,1.3,3055.2,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4782146652497343,1,46.0,7.666666666666667,2.151762203259462,810.0,810.0,21.715384615384615
9,17.0,3.0,20.0,1.0,0,4,Dahej,KEC International,378,7.6,2872.8,291.3,2213.88,1.297631307929969,2872.8,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4634397528321318,1,50.0,8.333333333333334,2.151762203259462,810.0,810.0,22.407692307692308
8,19.0,2.0,11.0,1.0,0,1,Chennai,Jyoti Structure,300,8.8,2640.0,226.2,1990.5600000000002,1.3,2640.0,90.0,20,0,0,0.49999999999999994,0.8660254037844387,0.3978779840848807,0,41.0,6.833333333333333,2.2823823856765264,0.0,0.0,20.563636363636363
5,18.0,1.0,4.0,1.0,0,7,Pune,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,208,9.1,1892.8,149.4,1359.54,1.3,1892.8,45.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.3012048192771084,0,29.0,4.833333333333333,2.312535423847214,360.0,360.0,21.342857142857145
5,18.0,2.0,8.0,1.0,0,2,Shimla,L&T Transmission & Distribution,305,7.7,2348.5,206.4,1589.28,1.3,2348.5,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.436046511627907,1,34.0,5.666666666666667,2.163323025660538,0.0,0.0,25.8
9,18.0,3.0,9.0,1.0,0,10,Shimla,Unitech Power Transmission Ltd.,390,7.7,3003.0,262.8,2023.5600000000002,1.3,3003.0,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.5136986301369862,1,40.0,6.666666666666667,2.163323025660538,540.0,540.0,20.215384615384615
8,17.0,2.0,5.0,1.0,0,8,Pune,KEC International,288,9.1,2620.8,199.2,1812.7199999999998,1.3,2620.8,90.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.45180722891566266,1,33.0,5.5,2.312535423847214,720.0,720.0,18.10909090909091
7,21.0,1.0,5.0,7.0,0,2,Ahmedabad,NLC India,258,7.9,2038.2,175.5,1386.45,1.3,2038.2,45.0,20,0,0,0.8660254037844386,0.5000000000000001,0.2564102564102564,0,41.0,6.833333333333333,2.186051276738094,0.0,0.0,19.5
13,23.0,1.0,10.0,1.0,0,2,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",293,8.5,2490.5,206.7,1756.9499999999998,1.3,2490.5,45.0,20,0,0,0.8660254037844386,0.5000000000000001,0.2177068214804064,0,48.0,8.0,2.2512917986064953,0.0,0.0,13.78
9,18.0,3.0,3.0,1.0,0,2,New Delhi,Sterlite Power Transmission Ltd,336,8.5,2856.0,244.8,2080.8,1.3,2856.0,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.551470588235294,1,34.0,5.666666666666667,2.2512917986064953,0.0,0.0,18.83076923076923
7,22.0,3.0,3.0,1.0,0,6,Hyderabad,Power Grid Corp,367,8.4,3082.8,258.6,2172.2400000000002,1.3,3082.8,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.5220417633410672,1,36.0,6.0,2.2407096892759584,1890.0,1890.0,23.50909090909091
9,17.0,3.0,18.0,7.0,0,11,Kolkata,Optibelt Power Transmission India Private Limited,424,8.7,3688.8,290.7,2529.0899999999997,1.3,3688.8,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4643962848297214,1,54.0,9.0,2.272125885509337,540.0,540.0,22.361538461538462
15,22.0,3.0,5.0,1.0,0,5,Shimla,Sunil Hitech Eng,359,7.7,2764.3,281.4,2166.7799999999997,1.275764036958067,2764.3,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4797441364605544,1,46.0,7.666666666666667,2.163323025660538,1890.0,1890.0,14.810526315789472
18,22.0,2.0,11.0,1.0,0,6,Hyderabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",389,8.4,3267.6000000000004,260.7,2189.88,1.3,3267.6000000000004,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.34522439585730724,0,54.0,9.0,2.2407096892759584,1260.0,1260.0,12.414285714285715
6,20.0,2.0,5.0,1.0,0,9,Noida,Jaiprakash Power,243,8.2,1992.6,208.5,1709.6999999999998,1.1654676258992807,1992.6,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.4316546762589928,1,34.0,5.666666666666667,2.2192034840549946,720.0,720.0,23.166666666666668
7,19.0,2.0,17.0,1.0,0,9,Gurgaon,L&T Transmission & Distribution,333,8.3,2763.9,242.1,2009.43,1.3,2763.9,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.3717472118959108,0,46.0,7.666666666666667,2.2300144001592104,720.0,720.0,24.21
10,17.0,3.0,3.0,1.0,0,9,Ahmedabad,SJVN Ltd.,228,7.9,1801.2,242.4,1914.96,0.9405940594059407,1801.2,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5569306930693069,1,34.0,5.666666666666667,2.186051276738094,1080.0,1080.0,17.314285714285713
13,23.0,3.0,5.0,1.0,0,12,Pune,JSW Energy Ltd.,368,9.1,3348.8,281.7,2563.47,1.3,3348.8,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.4792332268370607,1,45.0,7.5,2.312535423847214,0.0,0.0,16.570588235294117
8,17.0,2.0,11.0,1.0,0,5,Gurgaon,Orient Green,296,8.3,2456.8,217.2,1802.76,1.3,2456.8,90.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4143646408839779,1,39.0,6.5,2.2300144001592104,1260.0,1260.0,19.745454545454546
8,23.0,1.0,15.0,1.0,0,2,Noida,Optibelt Power Transmission India Private Limited,310,8.2,2542.0,211.2,1731.8399999999997,1.3,2542.0,45.0,20,0,0,0.8660254037844386,0.5000000000000001,0.21306818181818182,0,48.0,8.0,2.2192034840549946,0.0,0.0,21.119999999999997
10,17.0,3.0,8.0,1.0,0,9,Gurgaon,NTPC Pvt. Ltd.,308,8.3,2556.4,257.4,2136.42,1.1965811965811965,2556.4,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5244755244755245,1,39.0,6.5,2.2300144001592104,1080.0,1080.0,18.385714285714283
7,22.0,2.0,4.0,1.0,0,12,Faridabad,Sunil Hitech Eng,311,8.1,2519.1,216.6,1754.4599999999998,1.3,2519.1,90.0,20,0,0,-2.4492935982947064e-16,1.0,0.41551246537396125,1,36.0,6.0,2.2082744135228043,0.0,0.0,21.66
8,20.0,3.0,5.0,7.0,0,4,Pune,Power Grid Corp,375,9.1,3412.5,263.1,2394.21,1.3,3412.5,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.5131128848346636,1,43.0,7.166666666666667,2.312535423847214,810.0,810.0,21.925
9,18.0,3.0,5.0,1.0,0,10,Pune,NLC India,317,9.1,2884.7,250.8,2282.28,1.263955342902711,2884.7,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.5382775119617225,1,36.0,6.0,2.312535423847214,540.0,540.0,19.292307692307695
17,22.0,3.0,10.0,1.0,0,2,Noida,Guj Ind Power,397,8.2,3255.4,300.6,2464.92,1.3,3255.4,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4491017964071856,1,53.0,8.833333333333334,2.2192034840549946,0.0,0.0,14.314285714285715
21,23.0,3.0,4.0,1.0,0,2,Dahej,Power Grid Corp,345,7.6,2622.0,295.5,2245.7999999999997,1.1675126903553301,2622.0,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.45685279187817257,1,52.0,8.666666666666666,2.151762203259462,0.0,0.0,11.82
12,22.0,3.0,7.0,1.0,0,2,Pune,NLC India,354,9.1,3221.4,281.1,2558.01,1.2593383137673426,3221.4,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.48025613660618993,1,45.0,7.5,2.312535423847214,0.0,0.0,17.56875
10,21.0,3.0,13.0,1.0,0,1,Faridabad,TransRail Lighting,405,8.1,3280.5,290.4,2352.24,1.3,3280.5,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.4648760330578513,1,48.0,8.0,2.2082744135228043,0.0,0.0,20.74285714285714
5,18.0,2.0,12.0,1.0,0,8,Gurgaon,Guj Ind Power,269,8.3,2232.7000000000003,218.4,1812.7200000000003,1.2316849816849818,2232.7000000000003,90.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.41208791208791207,1,38.0,6.333333333333333,2.2300144001592104,720.0,720.0,27.3
6,17.0,2.0,16.0,1.0,0,6,Chennai,Torrent Power Ltd.,303,8.8,2666.4,228.0,2006.4,1.3,2666.4,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.39473684210526316,0,42.0,7.0,2.2823823856765264,1260.0,1260.0,25.333333333333332
8,18.0,3.0,3.0,7.0,0,7,Faridabad,Kalpataru Power,299,8.1,2421.9,248.1,2009.61,1.2051592099959694,2421.9,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.5441354292623942,1,39.0,6.5,2.2082744135228043,1080.0,1080.0,20.675
5,20.0,2.0,19.0,1.0,0,9,Nagpur,KEC International,350,8.9,3115.0,248.4,2210.76,1.3,3115.0,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.36231884057971014,0,47.0,7.833333333333333,2.2925347571405443,720.0,720.0,31.05
13,22.0,2.0,8.0,1.0,0,6,Hyderabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),351,8.4,2948.4,241.2,2026.08,1.3,2948.4,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.373134328358209,0,46.0,7.666666666666667,2.2407096892759584,1260.0,1260.0,15.075
9,18.0,3.0,20.0,1.0,0,2,Gurgaon,Power Grid Corp,366,8.3,3037.8,295.8,2455.1400000000003,1.2373225152129816,3037.8,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4563894523326572,1,51.0,8.5,2.2300144001592104,0.0,0.0,22.753846153846155
8,17.0,3.0,17.0,1.0,0,7,Vadodara,Unitech Power Transmission Ltd.,374,7.8,2917.2,280.2,2185.56,1.3,2917.2,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.48179871520342615,1,46.0,7.666666666666667,2.174751721484161,1080.0,1080.0,23.349999999999998
6,19.0,3.0,10.0,1.0,0,2,Nagpur,Torrent Power Ltd.,392,8.9,3488.8,264.0,2349.6,1.3,3488.8,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.5113636363636364,1,39.0,6.5,2.2925347571405443,0.0,0.0,26.4
15,22.0,3.0,8.0,1.0,0,9,Faridabad,NLC India,417,8.1,3377.7,290.4,2352.24,1.3,3377.7,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.4648760330578513,1,49.0,8.166666666666666,2.2082744135228043,1080.0,1080.0,15.284210526315789
23,23.0,3.0,3.0,1.0,0,7,Navi Mumbai,Reliance Power,439,9.3,4082.7,296.7,2759.31,1.3,4082.7,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.45500505561172905,1,53.0,8.833333333333334,2.33214389523559,1080.0,1080.0,10.988888888888889
